"runtime","title","vote_average","vote_count","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","TV.Movie","War","Western","log_budget","log_revenue","title_length","age"
83,"Paranormal Activity 3",5.9,669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.4249484703984,19.1419479154621,21,2525
125,"The Host",6,1817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,17.5997001918825,17.9638255104529,8,2005
149,"Lincoln",6.7,1429,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.9898978278599,19.4333481776031,7,2138
93,"The Nutcracker",5.6,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.7599495371307,14.5669238164555,14,9063
79,"Heartbeeps",3.8,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.1180956509583,14.5831602042837,10,13422
102,"Killer Joe",6.5,425,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.1180956509583,15.1143577198651,10,2564
113,"Albert Nobbs",6.2,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8949520996441,15.5444771814764,12,2462
100,"The Big Year",5.6,248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5290826246686,15.8235077883324,12,2531
124,"We Bought a Zoo",6.5,909,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.7275335633924,18.6036840766177,15,2461
124,"The Best Exotic Marigold Hotel",6.9,459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1180956509583,18.7342948264777,30,2485
100,"The Artist",7.3,1049,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5235607590665,18.7091089579713,10,2682
117,"The Grey",6.4,1451,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0343863828325,18.1629241508444,8,2426
95,"Isn't She Great",4.6,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3990294964204,14.9152209102065,15,6807
124,"Oblivion",6.4,4800,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18.6030023007463,19.4720916077362,8,1986
119,"Red Lights",6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.4545678875795,16.4219837436032,10,2390
115,"Now You See Me",7.3,5487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1329986715006,18.5836401754149,14,1937
110,"Act of Valor",6.3,417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16.3004172077523,18.2133215368494,12,2397
130,"Jack Reacher",6.3,2998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.9098551201864,19.2015667639203,12,2097
103,"The Expendables 2",6.1,2896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.4206807439524,19.5603499531435,17,2231
126,"The Wolverine",6.3,4053,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.6030023007463,19.8448503774682,13,1882
134,"12 Years a Slave",7.9,3674,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.8112428315183,19.0466191748189,16,1795
106,"Percy Jackson: Sea of Monsters",5.9,1648,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.3153202282945,18.9778864929327,30,1867
112,"Thor: The Dark World",6.8,4755,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.9513089950145,20.2840961608635,20,1784
120,"Mad Max: Fury Road",7.2,9427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.8261458520605,19.7526729200891,18,1223
125,"1911",5,41,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17.2167079396264,11.5931035480955,4,2633
83,"The Devil Inside",4.6,262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.8155105579643,18.4381128186095,16,2446
92,"The Three Stooges",4.9,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,17.8195528979368,17,2348
91,"Hotel Transylvania",6.8,2566,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.2581618144546,19.6970921647614,18,2188
83,"The Dictator",5.9,1743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9898978278599,19.005014415239,12,2316
110,"What to Expect When You're Expecting",5.8,594,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.5043900120782,18.1937801437604,36,2314
92,"Texas Chainsaw 3D",5.3,465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.8112428315183,17.6707927211808,17,2083
105,"Pompeii",5.2,1267,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,18.6830450084199,18.5847673075695,7,1672
84,"Chronicle",6.6,1935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,16.5235607590665,18.7922443003848,9,2420
124,"Jupiter Ascending",5.2,2768,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.9859945700479,19.0303795905211,17,1321
109,"End of Watch",7.2,1170,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.7614207070196,17.6893411086003,12,2188
90,"ParaNorman",6.7,789,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,18.4896413389184,10,2236
109,"Contraband",6.1,770,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0343863828325,17.9602313275114,10,2440
92,"The Possession",5.8,498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.4545678875795,18.2633960331766,14,2209
110,"Magic Mike",6.1,1040,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7614207070196,18.9348302634513,10,2272
105,"The Smurfs 2",5.5,695,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.4694709081218,19.6660857892003,12,1875
93,"The Cold Light of Day",4.8,271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8112428315183,16.6406670027879,21,2357
107,"The Awakening",6.3,458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.3837586999235,12.2534141418392,13,2588
96,"Turbo",6.1,1074,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.7207853364027,19.4594392790254,5,1894
87,"Walking With Dinosaurs",5.2,133,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.1975371926382,18.6561205297606,22,1734
90,"Only God Forgives",5.6,862,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.3841264758781,16.1512776871782,17,1936
41,"Sea Rex 3D: Journey to a Prehistoric World",5.9,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249484703984,15.2201415213101,42,3048
107,"Big Miracle",6.6,152,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.5043900120782,17.0230914343861,11,2419
96,"Weekend",7.4,163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.98719682066197,13.0603752013702,7,2552
89,"Devil's Due",4.4,216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.7614207070196,17.4110122764004,11,1713
82,"The Apparition",4.5,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.6487239020205,16.0801333137179,14,2216
127,"In the Land of Blood and Honey",5.8,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,16.1180956509583,12.6243782932504,30,2460
98,"The Watch",5.3,881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0350182631404,18.0389496720738,9,2244
114,"Ender's Game",6.6,2303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.5159909237567,18.6481126152648,12,1790
113,"The Impossible",7,2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.5531801762476,19.0099891559654,14,2199
93,"Madagascar 3: Europe's Most Wanted",6.4,1808,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.7922443003848,20.431470347985,34,2294
123,"Rock of Ages",6,385,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,18.1329986715006,17.9001180854173,12,2287
114,"Jack the Giant Slayer",5.5,2598,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19.088510116528,19.1021985800543,21,2028
97,"Rise of the Guardians",7.1,1922,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.7922443003848,19.5421682874992,21,2126
99,"A Lonely Place to Die",6.2,157,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.2018049190842,17.0480920298886,21,2718
95,"Lockout",5.8,715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16.8112428315183,17.2876021579629,7,2349
101,"House at the End of the Street",5.6,555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.7470319695675,17.6062046961991,30,2187
110,"Sinister",6.7,1573,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,14.9141228466324,18.1685258926149,8,2363
131,"Savages",6.2,766,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.6221730477346,18.233943275356,7,2264
83,"Jeff, Who Lives at Home",6.1,217,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1180956509583,15.3011025928026,23,2561
94,"Diary of a Wimpy Kid: Dog Days",6,223,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.9065530113226,18.1607717508378,30,2237
97,"Warm Bodies",6.4,2652,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.3708586194537,18.5775191970502,11,2055
91,"Taken 2",6.1,2757,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.6221730477346,19.7454754445836,7,2181
87,"Fun Size",5.5,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4545678875795,16.2506457372592,8,2153
113,"Gangster Squad",6.2,1778,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.9098551201864,18.4713824418812,14,2076
95,"The Guilt Trip",5.4,284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,17.5499302820099,14,2098
108,"Wreck-It Ralph",7.1,4570,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.9214560318649,19.9708417650981,14,2146
122,"Silver Linings Playbook",6.9,4742,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.8600329956877,19.1421175430401,23,2200
157,"Les Misérables",7.1,1884,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,17.9263844221376,19.9063899627845,14,2099
100,"Hope Springs",5.8,284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2167079396264,18.5541713319944,12,2232
100,"After Earth",5,2532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.6830450084199,19.3120356543633,11,1936
102,"How to Train Your Dragon 2",7.6,3106,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.7922443003848,20.2275308545261,26,1558
92,"Mr. Peabody & Sherman",6.7,843,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.7922443003848,19.424661532461,21,1683
95,"Paranormal Activity 4",5.2,563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.4249484703984,18.7770815943309,21,2161
172,"Cloud Atlas",6.6,2977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.4404833712485,18.6867524964156,11,2152
94,"Moonrise Kingdom",7.6,1662,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5880992802041,18.0388808818498,16,2315
96,"The Words",6.4,379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6072700271923,16.3981079608331,9,2201
137,"On the Road",5.5,301,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,15.988478644262,11,2309
87,"Bachelorette",5.3,444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.9141228466324,16.296070608294,12,2233
93,"Beasts of the Southern Wild",6.8,403,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14.4032972228664,16.865150640083,27,2271
85,"For a Good Time, Call...",5.8,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6529916284665,14.0338112013075,24,2208
85,"Robot & Frank",6.8,450,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14.7318012898384,15.0169916605782,13,2223
85,"Safety Not Guaranteed",6.8,556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,13.5278284855125,15.2037510241926,21,2292
90,"Your Sister's Sister",6.5,137,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7360690162844,14.97866136777,20,2563
93,"Sholem Aleichem: Laughing In The Darkness",7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1223633774043,13.6473143668002,41,2397
102,"The Perks of Being a Wallflower",7.7,2968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.3804599154258,17.3240664579469,31,2188
164,"Boyhood",7.5,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2018049190842,17.6076007185513,7,1565
99,"Step Up Revolution",6.7,663,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,17.3120181194308,18.7605098115355,18,2244
99,"Stoker",6.5,882,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,16.3004172077523,16.3068498902818,6,2027
139,"Noah",5.6,2350,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6438242952666,19.7089141962293,4,1642
110,"Seven Psychopaths",6.7,1206,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5235607590665,16.781930440415,17,2201
105,"Big Eyes",6.8,1196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1180956509583,17.1787814366218,8,1363
126,"Terminator Genisys",5.8,3631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.8589356748835,19.9036560199898,18,1182
119,"Riddick",6.2,2035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.4530967176907,18.40391391296,7,1841
116,"That's My Boy",5.5,453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0640058000136,17.8769593900887,13,2286
116,"The East",6.5,305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6873127348659,14.6916082641425,8,1935
90,"The Big Wedding",5.7,414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3708586194537,16.8983076570795,15,1971
139,"Jefferson in Paris",5.2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.4545678875795,14.7213468319346,18,8571
90,"Movie 43",4.4,797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6072700271923,17.2948715906706,8,2085
127,"Life of Pi",7.2,5797,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6030023007463,20.2273560256327,10,2127
101,"Seeking a Friend for the End of the World",6.3,700,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,16.1180956509583,16.081046633965,41,2278
116,"Sparkle",5.8,36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.4545678875795,17.0197789721978,7,2222
104,"Parental Guidance",5.7,210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,18.6011024304685,17,2092
93,"Journey to the Center of the Earth",5.8,1309,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17.6221730477346,18.4375581164675,34,3721
137,"J. Edgar",6,741,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3708586194537,18.2535160986321,8,2504
134,"This Is 40",5.6,896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3708586194537,18.2935151721419,10,2097
97,"Pink Ribbons, Inc.",6.8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7101500423064,10.1266311038503,18,2563
100,"L!fe Happens",5.3,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7429398651294,10.3386732620934,12,2648
165,"Transformers: Age of Extinction",5.8,3095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.1626180886817,20.8107317828539,31,1545
85,"Silent House",5.2,125,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.5086577385242,16.3882504136147,12,2796
100,"Bernie",6.5,320,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249484703984,16.0354170557168,6,2334
98,"Despicable Me 2",7,4637,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.1462438982506,20.6935917696121,15,1910
101,"The Raid",7.3,1055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.9108207377686,15.2277618540333,8,2566
101,"Alex Cross",5.1,300,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.6221730477346,17.2284135607391,10,2160
145,"For Greater Glory - The True Story of Cristiada",6.4,35,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.3004172077523,16.0796506208851,47,2299
123,"Rush",7.7,2277,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4530967176907,18.3180678279609,4,1841
102,"RoboCop",5.7,2342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.6030023007463,19.3072912020076,7,1691
140,"The Place Beyond the Pines",6.8,1653,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5235607590665,17.3846377637947,26,2007
108,"Under the Skin",6,1102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,16.403274593192,15.4982455853248,14,1648
96,"The Man with the Iron Fists",5.2,358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5235607590665,16.5633290786662,27,2145
95,"Deadfall",5.6,224,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.3004172077523,11.1027141112368,8,2139
157,"Zero Dark Thirty",6.7,1702,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,17.5043900120782,18.7045107768167,16,2098
109,"Broken City",5.7,593,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.8408622486994,16.7961882782571,11,2068
101,"Teenage Mutant Ninja Turtles",5.8,2636,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.6438242952666,19.983446248188,28,1502
141,"Avengers: Age of Ultron",7.3,6767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.4503001611335,21.0635904251521,23,1244
110,"Dumb and Dumber To",5.4,1127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,18.9503497703998,18,1405
92,"I, Frankenstein",5,687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17.9898978278599,18.0803654201224,15,1699
136,"Captain America: The Winter Soldier",7.6,5764,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.9513089950145,20.3874665746272,35,1642
123,"Coriolanus",5.9,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.8567308868239,13.8855980301572,10,2772
93,"Katy Perry: Part of Me",6.5,85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.3004172077523,17.3037096387915,22,2272
146,"The Hunger Games: Catching Fire",7.4,6495,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.6830450084199,20.5577110710157,31,1767
142,"The Amazing Spider-Man 2",6.5,4179,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1138279245123,20.3747254773806,24,1615
97,"Maleficent",7,4496,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,19.0084674088545,20.4469058075856,10,1573
117,"Ant-Man",7,5880,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.6830450084199,20.0680153491807,7,1161
89,"Maniac",6,316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.6072700271923,10.3443519789962,6,2091
115,"The Hunt",7.9,927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1505116246966,16.6368894443735,8,2211
101,"The Lords of Salem",5.1,242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.2209756660724,13.9689884400853,18,2198
93,"The Good Dinosaur",6.6,1736,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.9802965318878,19.6204230533402,17,1038
180,"The Wolf of Wall Street",7.9,6571,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4206807439524,19.7867741681613,23,1727
107,"Machete Kills",5.3,631,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.3004172077523,16.5241046777825,13,1831
93,"21 & Over",5.7,737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3804599154258,17.6880788004516,9,2026
115,"Escape Plan",6.7,1659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7275335633924,18.6270045205989,11,1804
109,"The World's End",6.7,1778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.8112428315183,17.6460910948439,15,1887
117,"The Counselor",5,712,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0343863828325,18.0783218911536,13,1788
128,"42",6.8,787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,18.3696001953539,2,1984
107,"This Is the End",6.3,2359,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.281246460764,18.6521203635321,15,1923
110,"Battle of the Year",5.9,88,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.8112428315183,16.6218650580796,18,1822
100,"Grown Ups 2",5.8,1155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1975371926382,19.3248352407445,11,1894
106,"Side Effects",6.4,1323,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.2167079396264,17.9645446267444,12,2048
134,"Captain Phillips",7.6,2454,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.8228437431967,18.3693874495648,16,1803
91,"Evil Dead",6.4,1723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.6487239020205,18.3958033722951,9,1991
111,"Identity Thief",5.6,1645,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3708586194537,18.9743647450031,14,2048
119,"Anchorman 2: The Legend Continues",6,923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7275335633924,18.9725466648089,33,1734
102,"Frozen",7.3,5295,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.8261458520605,20.9655992859155,6,1755
95,"Cloudy with a Chance of Meatballs 2",6.4,915,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.1722193846539,19.3304889938686,35,1817
124,"Beautiful Creatures",5.6,984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,17.9098551201864,17.9107237095201,19,2042
100,"Hit & Run",5.5,224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.5086577385242,16.4827387645462,9,2217
99,"The Canyons",4.1,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.4292161968444,10.9477316487207,11,1876
126,"Snowpiercer",6.7,2854,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17.4841873047607,18.2786437035031,11,1873
115,"Safe Haven",6.9,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.1477150681395,18.3963280085972,10,2048
140,"Inchon",6.5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17.6441519544534,15.4641691835517,6,13650
98,"The Sessions",6.6,179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13.8155105579643,16.0279890888214,12,2329
112,"Pitch Perfect",7.3,2247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16.6487239020205,18.5634852356851,13,2180
95,"Paddington",7,883,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.8228437431967,19.3731384039981,10,1390
112,"The Sweeney",5.7,109,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1320528308937,15.6551329361967,11,2197
102,"Epic",6.4,1121,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.4206807439524,19.4080881906274,4,1951
119,"The Internship",6.1,1658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8759535685107,17.5997001918825,14,1928
114,"The Secret Life of Walter Mitty",7,3144,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3153202282945,19.0526614290339,31,1734
87,"Foodfight!",2.3,28,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.9898978278599,11.2078394859899,10,2285
131,"White House Down",6.4,1891,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.8261458520605,19.1403078997935,16,1908
120,"Olympus Has Fallen",6.2,2981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0640058000136,18.8970741649274,18,2007
121,"Guardians of the Galaxy",7.9,9742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.9513089950145,20.4662146507484,23,1510
